PC1,PC2,Cluster,State
0.02391010090131751,0.3479923156803729,"(np.int64(0), np.int64(1))",Warning
0.054676913745470575,0.9176985495550338,"(np.int64(1), np.int64(0))",Dangerous
0.022524586176382665,0.8270048990579502,"(np.int64(1), np.int64(0))",Dangerous
0.015546667381470237,0.6354061542071756,"(np.int64(1), np.int64(1))",Dangerous
0.038376624766434525,0.7980494402034457,"(np.int64(1), np.int64(0))",Dangerous
0.03891116216353628,0.575488664115552,"(np.int64(1), np.int64(1))",Dangerous
0.05667956316563876,0.6413602480276325,"(np.int64(1), np.int64(1))",Dangerous
0.0724220996844462,0.7339478825836743,"(np.int64(1), np.int64(0))",Dangerous
0.06014473871441882,0.550425515071909,"(np.int64(1), np.int64(1))",Dangerous
0.03275716171412085,0.4863068611146958,"(np.int64(0), np.int64(0))",Normal
0.051895982158034905,0.5647735127033461,"(np.int64(1), np.int64(1))",Dangerous
0.03355603474865122,0.8444810761148525,"(np.int64(1), np.int64(0))",Dangerous
0.04224507089186451,0.6365539632819073,"(np.int64(1), np.int64(1))",Dangerous
0.04144080684420029,0.2818691959174028,"(np.int64(0), np.int64(1))",Warning
0.04011475690482676,0.7863305622557385,"(np.int64(1), np.int64(0))",Dangerous
0.034305433776403785,0.4343216552048648,"(np.int64(0), np.int64(0))",Normal
0.04674653133622564,0.4377618045772874,"(np.int64(0), np.int64(0))",Normal
0.05989568622539737,0.3096209991946527,"(np.int64(0), np.int64(1))",Warning
0.03460159844160719,0.3507000577731533,"(np.int64(0), np.int64(1))",Warning
0.058673801534219396,0.5252175609661105,"(np.int64(0), np.int64(0))",Normal
0.04993508050566152,0.3480045293314118,"(np.int64(0), np.int64(1))",Warning
0.04581020623664082,0.8014584845653523,"(np.int64(1), np.int64(0))",Dangerous
0.04473730608751973,0.5092799234369038,"(np.int64(0), np.int64(0))",Normal
0.035339712099034276,0.6922330744189573,"(np.int64(1), np.int64(0))",Dangerous
0.03933677511964974,0.6607342934833348,"(np.int64(1), np.int64(0))",Dangerous
0.04048167013681466,0.6813206542376713,"(np.int64(1), np.int64(0))",Dangerous
0.04379558009661649,0.5761575719447376,"(np.int64(1), np.int64(1))",Dangerous
0.04719171445696118,0.23439381145002774,"(np.int64(0), np.int64(1))",Warning
0.06772424301961621,0.8848292805877428,"(np.int64(1), np.int64(0))",Dangerous
0.0622969352922633,0.9524678904426529,"(np.int64(1), np.int64(0))",Dangerous
0.08260238077259142,0.20737666952849848,"(np.int64(0), np.int64(1))",Warning
0.04175090398121176,0.4744737224622402,"(np.int64(0), np.int64(0))",Normal
0.056205281841356626,0.6105589078923513,"(np.int64(1), np.int64(1))",Dangerous
0.03854443459166303,0.33753032256224613,"(np.int64(0), np.int64(1))",Warning
0.07531153724200834,0.6910284771368305,"(np.int64(1), np.int64(0))",Dangerous
0.03161519703195307,0.2734942334363105,"(np.int64(0), np.int64(1))",Warning
0.02351188805024259,0.7290932244560956,"(np.int64(1), np.int64(0))",Dangerous
0.029218235255212215,0.7542304142863544,"(np.int64(1), np.int64(0))",Dangerous
0.011119621695558447,0.3406490796509847,"(np.int64(0), np.int64(1))",Warning
0.03586029368152098,0.7494384683127316,"(np.int64(1), np.int64(0))",Dangerous
0.031136695100008632,0.6032386858195335,"(np.int64(1), np.int64(1))",Dangerous
0.04196116675757358,0.4674744001423061,"(np.int64(0), np.int64(0))",Normal
0.046907014480883726,0.32392212057824066,"(np.int64(0), np.int64(1))",Warning
0.06528451881229207,0.3939731692314449,"(np.int64(0), np.int64(1))",Warning
0.06307755330084026,0.6574528326558476,"(np.int64(1), np.int64(0))",Dangerous
0.042132812039827716,0.6671010613894961,"(np.int64(1), np.int64(0))",Dangerous
0.0201850521002392,0.3358629123008968,"(np.int64(0), np.int64(1))",Warning
0.047469752827737056,0.5531373313752415,"(np.int64(1), np.int64(1))",Dangerous
0.012988587696657061,0.3252226767430785,"(np.int64(0), np.int64(1))",Warning
0.0679921814641175,0.5406730475767115,"(np.int64(1), np.int64(1))",Dangerous
0.060649183173697635,0.827393636347594,"(np.int64(1), np.int64(0))",Dangerous
0.029209162229831727,0.388833331065122,"(np.int64(0), np.int64(1))",Warning
0.013978880048199867,0.7765524552998271,"(np.int64(1), np.int64(0))",Dangerous
0.05898493467018804,0.8431276254216258,"(np.int64(1), np.int64(0))",Dangerous
0.040635416235262706,0.6807763614980243,"(np.int64(1), np.int64(0))",Dangerous
0.06431413573072216,0.5951821250197659,"(np.int64(1), np.int64(1))",Dangerous
0.016596216361733813,0.7404182353045636,"(np.int64(1), np.int64(0))",Dangerous
0.03499162166670518,0.5669121075887162,"(np.int64(1), np.int64(1))",Dangerous
0.03944072451218214,0.450414472271561,"(np.int64(0), np.int64(0))",Normal
0.04241813504865204,0.4711791286683436,"(np.int64(0), np.int64(0))",Normal
0.04549386827322609,0.4990185714983705,"(np.int64(0), np.int64(0))",Normal
0.06386227732689563,0.3687499023703503,"(np.int64(0), np.int64(1))",Warning
0.021559966949910428,0.8048542611555045,"(np.int64(1), np.int64(0))",Dangerous
0.04486504471446176,0.40629192131965186,"(np.int64(0), np.int64(1))",Warning
0.05114139386227248,0.5771053947463255,"(np.int64(1), np.int64(1))",Dangerous
0.04418185391075538,0.8226357357382077,"(np.int64(1), np.int64(0))",Dangerous
0.05849449491284891,0.3365916292713919,"(np.int64(0), np.int64(1))",Warning
0.03553201224498165,0.4558543463915117,"(np.int64(0), np.int64(0))",Normal
0.012422696461292758,0.735288498226733,"(np.int64(1), np.int64(0))",Dangerous
0.05611043829552247,0.2228344368008628,"(np.int64(0), np.int64(1))",Warning
0.05615307748112296,0.5773552962264991,"(np.int64(1), np.int64(1))",Dangerous
0.03327835310606349,0.4417843299641696,"(np.int64(0), np.int64(0))",Normal
0.0702149447334331,0.6522210463835133,"(np.int64(1), np.int64(1))",Dangerous
0.047353855086881426,0.5572254795629538,"(np.int64(1), np.int64(1))",Dangerous
0.06327212347097307,0.24449337013380362,"(np.int64(0), np.int64(1))",Warning
0.03713479542963399,0.4470770388066861,"(np.int64(0), np.int64(0))",Normal
0.08120183509833753,0.4349075493918061,"(np.int64(0), np.int64(0))",Normal
0.07629553410909605,0.4327398554754038,"(np.int64(0), np.int64(0))",Normal
0.039117490818728784,0.6545310688751173,"(np.int64(1), np.int64(1))",Dangerous
0.0592983349272305,0.7081416019866685,"(np.int64(1), np.int64(0))",Dangerous
0.0473736479685263,0.4865865308307189,"(np.int64(0), np.int64(0))",Normal
0.06948725152769145,0.909927295138868,"(np.int64(1), np.int64(0))",Dangerous
0.03013730211949725,0.3566639590413646,"(np.int64(0), np.int64(1))",Warning
0.05454026958528921,0.8465605440077301,"(np.int64(1), np.int64(0))",Dangerous
0.06664991218879537,0.6398950053026751,"(np.int64(1), np.int64(1))",Dangerous
0.015041764263559548,0.7200107156493714,"(np.int64(1), np.int64(0))",Dangerous
0.028718407903001314,0.5817564535184561,"(np.int64(1), np.int64(1))",Dangerous
0.005342433968778794,0.6217761170310668,"(np.int64(1), np.int64(1))",Dangerous
0.03848372260761568,0.5243437787063896,"(np.int64(0), np.int64(0))",Normal
0.05471189206204158,0.6210019458030741,"(np.int64(1), np.int64(1))",Dangerous
0.06691538006442832,0.8380852455027901,"(np.int64(1), np.int64(0))",Dangerous
0.04213801702728195,0.6318203481080339,"(np.int64(1), np.int64(1))",Dangerous
0.06796055310303549,0.6575698158912399,"(np.int64(1), np.int64(0))",Dangerous
0.026835798542959415,0.23738077343897035,"(np.int64(0), np.int64(1))",Warning
0.015925927852487157,0.3645418494720522,"(np.int64(0), np.int64(1))",Warning
0.03283316085283915,0.5132056247262462,"(np.int64(0), np.int64(0))",Normal
0.05918601058855749,0.5048122740347077,"(np.int64(0), np.int64(0))",Normal
0.050606250174723234,0.3612015766262418,"(np.int64(0), np.int64(1))",Warning
0.004868060442757595,0.5600578363623104,"(np.int64(1), np.int64(1))",Dangerous
0.04723580064462994,0.8916553268936982,"(np.int64(1), np.int64(0))",Dangerous
0.02041777524457765,0.5967959868210022,"(np.int64(1), np.int64(1))",Dangerous
0.057287511569985676,0.5122180026836874,"(np.int64(0), np.int64(0))",Normal
0.05204946055232675,0.613213152020732,"(np.int64(1), np.int64(1))",Dangerous
0.028266780930739616,0.40754694693363025,"(np.int64(0), np.int64(1))",Warning
0.03049789166330967,0.379213998383156,"(np.int64(0), np.int64(1))",Warning
0.024222431651756998,0.5163325968422907,"(np.int64(0), np.int64(0))",Normal
0.03774242992917021,0.47604773764834646,"(np.int64(0), np.int64(0))",Normal
0.05253588031007349,0.22878312638195442,"(np.int64(0), np.int64(1))",Warning
0.028512816428844102,0.5230164559937669,"(np.int64(0), np.int64(0))",Normal
0.04484046624913973,0.20299012643499292,"(np.int64(0), np.int64(1))",Warning
0.04121549972348569,0.17235473383244598,"(np.int64(0), np.int64(1))",Warning
0.04143302987779374,0.996930676981729,"(np.int64(1), np.int64(0))",Dangerous
0.03747556942998265,0.6000239317855316,"(np.int64(1), np.int64(1))",Dangerous
0.029536672659892134,0.4790537913410408,"(np.int64(0), np.int64(0))",Normal
0.03702438286637896,0.4186711276219951,"(np.int64(0), np.int64(1))",Warning
0.028588202153055707,0.3565416797697315,"(np.int64(0), np.int64(1))",Warning
0.07340885902220029,0.7702921902713992,"(np.int64(1), np.int64(0))",Dangerous
0.0491453663954205,0.9178091096645242,"(np.int64(1), np.int64(0))",Dangerous
0.03639691932225925,0.6064925019430298,"(np.int64(1), np.int64(1))",Dangerous
0.04047815574626901,0.7772323183482212,"(np.int64(1), np.int64(0))",Dangerous
0.04799285923003997,0.6512442199218629,"(np.int64(1), np.int64(1))",Dangerous
0.046041560859797694,0.3477336324728905,"(np.int64(0), np.int64(1))",Warning
0.047247201115456355,0.32679780682605764,"(np.int64(0), np.int64(1))",Warning
0.05524050507585656,0.5342175613049417,"(np.int64(1), np.int64(1))",Dangerous
0.041704598501015114,0.6516485997769284,"(np.int64(1), np.int64(1))",Dangerous
0.033727858975203764,0.4893775485266233,"(np.int64(0), np.int64(0))",Normal
0.044767199313747896,0.4170100751303696,"(np.int64(0), np.int64(1))",Warning
0.02363120901779866,0.6260230972445652,"(np.int64(1), np.int64(1))",Dangerous
0.01662641885231044,0.5863125952000665,"(np.int64(1), np.int64(1))",Dangerous
0.057476243968410126,0.44464492461891986,"(np.int64(0), np.int64(0))",Normal
0.0722135700495182,0.5749167611097703,"(np.int64(1), np.int64(1))",Dangerous
0.04454781651332407,0.34670687551670565,"(np.int64(0), np.int64(1))",Warning
0.05099467059762647,0.6881221413237077,"(np.int64(1), np.int64(0))",Dangerous
0.05811100023861322,0.2811486129394144,"(np.int64(0), np.int64(1))",Warning
0.08335084987003061,0.7958516154852155,"(np.int64(1), np.int64(0))",Dangerous
0.0647168775799272,0.7701154640300698,"(np.int64(1), np.int64(0))",Dangerous
0.03794911382247641,0.44808230176917496,"(np.int64(0), np.int64(0))",Normal
0.04168745936160346,0.3167364470908193,"(np.int64(0), np.int64(1))",Warning
0.029438615320661256,0.32586398641328995,"(np.int64(0), np.int64(1))",Warning
0.04322553288375211,0.6037385997489992,"(np.int64(1), np.int64(1))",Dangerous
0.029786141797929287,0.42616640687464136,"(np.int64(0), np.int64(0))",Normal
0.02669806664285878,0.40008332887351994,"(np.int64(0), np.int64(1))",Warning
0.03269844903290303,0.8991985018571063,"(np.int64(1), np.int64(0))",Dangerous
0.029048311765651216,0.8418605639288409,"(np.int64(1), np.int64(0))",Dangerous
0.07225175669000315,0.6369323845832874,"(np.int64(1), np.int64(1))",Dangerous
0.045845324479652796,0.24113154032336503,"(np.int64(0), np.int64(1))",Warning
0.0447401617230449,0.5918340880740265,"(np.int64(1), np.int64(1))",Dangerous
0.05963549640869024,0.2467400285285069,"(np.int64(0), np.int64(1))",Warning
0.04273148889356968,0.6853151969994671,"(np.int64(1), np.int64(0))",Dangerous
0.039510627892188135,0.48381138565453385,"(np.int64(0), np.int64(0))",Normal
0.05773519821043901,0.4446943002536859,"(np.int64(0), np.int64(0))",Normal
0.0533381239174193,0.5504302309571331,"(np.int64(1), np.int64(1))",Dangerous
0.023723331546409425,0.41904250073797744,"(np.int64(0), np.int64(1))",Warning
0.038152999624897405,0.4205741210110633,"(np.int64(0), np.int64(1))",Warning
0.034271407941234636,0.4266560240653221,"(np.int64(0), np.int64(0))",Normal
0.024580183266416318,0.4569514467188557,"(np.int64(0), np.int64(0))",Normal
0.980006233018745,0.6008495857915395,"(np.int64(1), np.int64(1))",Dangerous
0.9999999999999999,0.5515708765054378,"(np.int64(0), np.int64(0))",Normal
0.9421040226720938,0.6577537684777126,"(np.int64(1), np.int64(0))",Dangerous
0.9692829920050825,0.564589452895923,"(np.int64(1), np.int64(1))",Dangerous
0.9486662479370117,0.5220574803223901,"(np.int64(0), np.int64(0))",Normal
0.9535600910850646,0.45724904100997676,"(np.int64(0), np.int64(0))",Normal
0.9714206322881257,0.5143528309355306,"(np.int64(0), np.int64(0))",Normal
0.9573372302584292,0.44175678573696653,"(np.int64(0), np.int64(0))",Normal
0.9567788553647623,0.6043087241683449,"(np.int64(1), np.int64(1))",Dangerous
0.9426122128498677,0.32899651015035764,"(np.int64(0), np.int64(1))",Warning
0.9717904326345176,0.8262420977165605,"(np.int64(1), np.int64(0))",Dangerous
0.967537214278125,0.48270393265678097,"(np.int64(0), np.int64(0))",Normal
0.9636209621257676,0.8323171552895938,"(np.int64(1), np.int64(0))",Dangerous
0.9524137840675757,0.5778656721939289,"(np.int64(1), np.int64(1))",Dangerous
0.9546504175416981,0.6166380270171714,"(np.int64(1), np.int64(1))",Dangerous
0.977531044425877,0.6255681600883404,"(np.int64(1), np.int64(1))",Dangerous
0.9711437768549783,0.2954148692580557,"(np.int64(0), np.int64(1))",Warning
0.9355601402393665,0.5335527402412181,"(np.int64(0), np.int64(0))",Normal
0.9648801108931678,0.8193398852395891,"(np.int64(1), np.int64(0))",Dangerous
0.970020475033067,0.09737563831514107,"(np.int64(0), np.int64(1))",Warning
0.017965419972882403,0.4807659597764369,"(np.int64(0), np.int64(0))",Normal
0.07059365608127696,0.21901206913008897,"(np.int64(0), np.int64(1))",Warning
0.037043590616516034,0.4830275781776067,"(np.int64(0), np.int64(0))",Normal
0.05099735407857522,0.8573946724884175,"(np.int64(1), np.int64(0))",Dangerous
0.03865950758797829,0.5426814713080333,"(np.int64(1), np.int64(1))",Dangerous
0.018941254730814844,0.3085295649497752,"(np.int64(0), np.int64(1))",Warning
0.019690249833248637,0.3260890876510797,"(np.int64(0), np.int64(1))",Warning
0.04515070939315592,0.6185535725796072,"(np.int64(1), np.int64(1))",Dangerous
0.06173487896989822,0.4162330740246672,"(np.int64(0), np.int64(1))",Warning
0.025786631925123822,0.576286004797871,"(np.int64(1), np.int64(1))",Dangerous
0.055380344572396135,0.7160526621501947,"(np.int64(1), np.int64(0))",Dangerous
0.01435848977568642,0.9761748248328069,"(np.int64(1), np.int64(0))",Dangerous
0.04598006504910941,0.5161517297617625,"(np.int64(0), np.int64(0))",Normal
0.02132923397469324,0.4434975922480349,"(np.int64(0), np.int64(0))",Normal
0.030943437043919726,0.8528970562500653,"(np.int64(1), np.int64(0))",Dangerous
0.04393799955257023,0.92661572531953,"(np.int64(1), np.int64(0))",Dangerous
0.03562610572144132,0.5817414536240388,"(np.int64(1), np.int64(1))",Dangerous
0.04473077798359083,0.5353358790715125,"(np.int64(1), np.int64(1))",Dangerous
0.0535381185181345,0.6940115783870127,"(np.int64(1), np.int64(0))",Dangerous
0.03915105009236243,0.8774028686353555,"(np.int64(1), np.int64(0))",Dangerous
0.052457667927543555,0.6050565985576067,"(np.int64(1), np.int64(1))",Dangerous
0.01655991647270013,0.5234231264841495,"(np.int64(0), np.int64(0))",Normal
0.04831092260349955,0.47212465486290367,"(np.int64(0), np.int64(0))",Normal
0.0654127735563325,0.49697130892598784,"(np.int64(0), np.int64(0))",Normal
0.020463290856634314,0.78809109586716,"(np.int64(1), np.int64(0))",Dangerous
0.033727941776618336,0.5460270870566737,"(np.int64(1), np.int64(1))",Dangerous
0.04557256649819184,0.7566096031876786,"(np.int64(1), np.int64(0))",Dangerous
0.03639769668732823,0.6942028124736628,"(np.int64(1), np.int64(0))",Dangerous
0.055453744108234046,0.35244249233468,"(np.int64(0), np.int64(1))",Warning
0.04559972524909104,0.41970045106833337,"(np.int64(0), np.int64(1))",Warning
0.03663897701420392,0.5171046373543529,"(np.int64(0), np.int64(0))",Normal
0.03204938348805704,0.4131758262096507,"(np.int64(0), np.int64(1))",Warning
0.07349150507714139,0.7044870267236306,"(np.int64(1), np.int64(0))",Dangerous
0.04955042684283963,0.9407763819551846,"(np.int64(1), np.int64(0))",Dangerous
0.04561995979220382,0.3852769561552793,"(np.int64(0), np.int64(1))",Warning
0.04050951908583206,0.5190452352957428,"(np.int64(0), np.int64(0))",Normal
0.019855832790897317,0.5316219826996009,"(np.int64(1), np.int64(1))",Dangerous
0.038399643860852914,0.6710877923227339,"(np.int64(1), np.int64(0))",Dangerous
0.05026616596414394,0.38052731050493616,"(np.int64(0), np.int64(1))",Warning
0.04421686036299245,0.45082495059444516,"(np.int64(0), np.int64(0))",Normal
0.04245722168321331,0.593437585306304,"(np.int64(1), np.int64(1))",Dangerous
0.07746297674571499,0.5661235605268204,"(np.int64(1), np.int64(1))",Dangerous
0.056228375965985115,0.5989329396302059,"(np.int64(1), np.int64(1))",Dangerous
0.03877958480033683,0.5967865989104572,"(np.int64(1), np.int64(1))",Dangerous
0.05561221861037054,0.5872808813170065,"(np.int64(1), np.int64(1))",Dangerous
0.035807176764048196,0.6030992939222425,"(np.int64(1), np.int64(1))",Dangerous
0.007113629788548792,0.5830040583603547,"(np.int64(1), np.int64(1))",Dangerous
0.03123806366157935,0.6257018838108128,"(np.int64(1), np.int64(1))",Dangerous
0.022366083988031936,0.7697964447216579,"(np.int64(1), np.int64(0))",Dangerous
0.03741437040838038,0.7268723753750701,"(np.int64(1), np.int64(0))",Dangerous
0.04382425391084458,0.4402933144232468,"(np.int64(0), np.int64(0))",Normal
0.061750741295924,0.8558448129905889,"(np.int64(1), np.int64(0))",Dangerous
0.0467389066486988,0.5670083397336725,"(np.int64(1), np.int64(1))",Dangerous
0.04194108741494676,0.7426675016426166,"(np.int64(1), np.int64(0))",Dangerous
0.07216226510793355,0.36907215813073935,"(np.int64(0), np.int64(1))",Warning
0.0038963174101353526,0.6012978189885001,"(np.int64(1), np.int64(1))",Dangerous
0.05861669317105882,0.6575868841284837,"(np.int64(1), np.int64(0))",Dangerous
0.06059910542406622,0.35947674638033184,"(np.int64(0), np.int64(1))",Warning
0.02465605609979011,0.5583309077198618,"(np.int64(1), np.int64(1))",Dangerous
0.07331163935400697,0.5387396701477782,"(np.int64(1), np.int64(1))",Dangerous
0.04975542876613691,0.7793476087974722,"(np.int64(1), np.int64(0))",Dangerous
0.037798018128521405,0.5816378561523675,"(np.int64(1), np.int64(1))",Dangerous
0.05333209448936453,0.8964171024038055,"(np.int64(1), np.int64(0))",Dangerous
0.08637990302843615,0.42089097521779223,"(np.int64(0), np.int64(1))",Warning
0.05264825459831751,0.5234825485525257,"(np.int64(0), np.int64(0))",Normal
0.04422408877938858,0.34059880711421003,"(np.int64(0), np.int64(1))",Warning
0.029676950746731483,0.46694641936039005,"(np.int64(0), np.int64(0))",Normal
0.03102310845469876,0.5045525255468712,"(np.int64(0), np.int64(0))",Normal
0.05221130543577421,0.7986855628688047,"(np.int64(1), np.int64(0))",Dangerous
0.030860761704210836,0.5107659166802578,"(np.int64(0), np.int64(0))",Normal
0.052928480826879745,0.807605990730503,"(np.int64(1), np.int64(0))",Dangerous
0.03724369693041391,0.9685397522707552,"(np.int64(1), np.int64(0))",Dangerous
0.04908135101067064,0.7722145915745233,"(np.int64(1), np.int64(0))",Dangerous
0.04936340630075549,0.2955164587787107,"(np.int64(0), np.int64(1))",Warning
0.06674583301910127,0.9773785571993321,"(np.int64(1), np.int64(0))",Dangerous
0.023731784772105316,0.8093895153377542,"(np.int64(1), np.int64(0))",Dangerous
0.03634762933456744,0.384926268075825,"(np.int64(0), np.int64(1))",Warning
0.0273395072172705,0.4408960761239865,"(np.int64(0), np.int64(0))",Normal
0.044055595983556135,0.6000631589262191,"(np.int64(1), np.int64(1))",Dangerous
0.0479575084496339,0.6232267746408825,"(np.int64(1), np.int64(1))",Dangerous
0.045418490323255775,0.4938978127743513,"(np.int64(0), np.int64(0))",Normal
0.03250454046292654,0.3263969981360825,"(np.int64(0), np.int64(1))",Warning
0.05302186608888436,0.8683641161543201,"(np.int64(1), np.int64(0))",Dangerous
0.058695133342372925,0.6569014969458701,"(np.int64(1), np.int64(0))",Dangerous
0.04678924132649648,0.7078931078344255,"(np.int64(1), np.int64(0))",Dangerous
0.07314486456701769,0.5860437788273146,"(np.int64(1), np.int64(1))",Dangerous
0.02917208192717926,0.4637017648068242,"(np.int64(0), np.int64(0))",Normal
0.009728074902657077,0.4992035496597251,"(np.int64(0), np.int64(0))",Normal
0.022769913070168436,0.3769331249526421,"(np.int64(0), np.int64(1))",Warning
0.07476438837614116,0.5473556178600367,"(np.int64(1), np.int64(1))",Dangerous
0.058118421377685574,0.6022068377691985,"(np.int64(1), np.int64(1))",Dangerous
0.038405722606619244,0.7572410558195073,"(np.int64(1), np.int64(0))",Dangerous
0.04622037463417404,0.4433068044041997,"(np.int64(0), np.int64(0))",Normal
0.026781593720067408,0.6181911613567939,"(np.int64(1), np.int64(1))",Dangerous
0.08445148698985888,0.6629474141188675,"(np.int64(1), np.int64(0))",Dangerous
0.04564523201883432,0.2797120057667365,"(np.int64(0), np.int64(1))",Warning
0.04175469714706061,0.4203749169964364,"(np.int64(0), np.int64(1))",Warning
0.05664750357800265,0.6195718896639144,"(np.int64(1), np.int64(1))",Dangerous
0.05376353679822741,0.7474730341281367,"(np.int64(1), np.int64(0))",Dangerous
0.053983453259324646,0.5327377492905575,"(np.int64(1), np.int64(1))",Dangerous
0.03692097221079839,0.39841244855789126,"(np.int64(0), np.int64(1))",Warning
0.0572967127066139,0.7695736862517149,"(np.int64(1), np.int64(0))",Dangerous
0.07332902632041119,0.23789595378608874,"(np.int64(0), np.int64(1))",Warning
0.07345889729950418,0.6468511065119448,"(np.int64(1), np.int64(1))",Dangerous
0.06718433502483677,0.5614821251251391,"(np.int64(1), np.int64(1))",Dangerous
0.030641039175563628,0.33479075698944516,"(np.int64(0), np.int64(1))",Warning
0.03827366881513469,0.5230747530463751,"(np.int64(0), np.int64(0))",Normal
0.04419855160127542,0.5029510839080154,"(np.int64(0), np.int64(0))",Normal
0.0432673930010828,0.38464943408930163,"(np.int64(0), np.int64(1))",Warning
0.057299117085054835,0.3960424942146866,"(np.int64(0), np.int64(1))",Warning
0.019134582529778572,0.5759287631977127,"(np.int64(1), np.int64(1))",Dangerous
0.07140619700595809,0.5912332711977418,"(np.int64(1), np.int64(1))",Dangerous
0.0437384006405512,0.6125572458131253,"(np.int64(1), np.int64(1))",Dangerous
0.03769231557185918,0.5296511751494547,"(np.int64(1), np.int64(1))",Dangerous
0.03870517867396148,0.6505173790399864,"(np.int64(1), np.int64(1))",Dangerous
0.025477648534637236,0.6412173453472739,"(np.int64(1), np.int64(1))",Dangerous
0.05903495462371828,0.6368026302469008,"(np.int64(1), np.int64(1))",Dangerous
0.04991078511516785,0.5575044284247643,"(np.int64(1), np.int64(1))",Dangerous
0.016117674015904762,0.3139792218769247,"(np.int64(0), np.int64(1))",Warning
0.02769217016222942,0.7389486561616163,"(np.int64(1), np.int64(0))",Dangerous
0.04977953812641593,0.5064911672150317,"(np.int64(0), np.int64(0))",Normal
0.06658848362073957,0.3819710064425422,"(np.int64(0), np.int64(1))",Warning
0.03594546722721632,0.463465000812591,"(np.int64(0), np.int64(0))",Normal
0.016946937119698947,0.5090984861143357,"(np.int64(0), np.int64(0))",Normal
0.035801684735698586,0.5965262824798279,"(np.int64(1), np.int64(1))",Dangerous
0.035588212919392515,0.3911624587117104,"(np.int64(0), np.int64(1))",Warning
0.001026595620835187,0.6155493818256738,"(np.int64(1), np.int64(1))",Dangerous
0.0337737101882058,0.47539862302861896,"(np.int64(0), np.int64(0))",Normal
0.038737519743796966,0.5158731070073325,"(np.int64(0), np.int64(0))",Normal
0.05708796909130425,0.21875581424326734,"(np.int64(0), np.int64(1))",Warning
0.0659196703015817,0.5437980017595971,"(np.int64(1), np.int64(1))",Dangerous
0.06925930764985609,0.5888612740215564,"(np.int64(1), np.int64(1))",Dangerous
0.042437746880556876,0.5922686254900046,"(np.int64(1), np.int64(1))",Dangerous
0.03421521865939167,0.5132422618894099,"(np.int64(0), np.int64(0))",Normal
0.07882532892340048,0.5425556412903577,"(np.int64(1), np.int64(1))",Dangerous
0.05005096967159866,0.6395515334747928,"(np.int64(1), np.int64(1))",Dangerous
0.03773651148321583,0.5464016930990825,"(np.int64(1), np.int64(1))",Dangerous
0.048668247092171414,0.18004462523350434,"(np.int64(0), np.int64(1))",Warning
0.049171153541548725,0.6986131480555141,"(np.int64(1), np.int64(0))",Dangerous
0.042302764025714625,0.6811346162269281,"(np.int64(1), np.int64(0))",Dangerous
0.027202090684287167,0.37326480300354153,"(np.int64(0), np.int64(1))",Warning
0.031183637458062442,0.49718356838468736,"(np.int64(0), np.int64(0))",Normal
0.049324673562022484,0.8506897021776769,"(np.int64(1), np.int64(0))",Dangerous
0.03083230946653913,0.6698413524706452,"(np.int64(1), np.int64(0))",Dangerous
0.033623889391606335,0.5490918087870357,"(np.int64(1), np.int64(1))",Dangerous
0.038591701056337135,0.42698940944986274,"(np.int64(0), np.int64(0))",Normal
0.04584144029617573,0.761594697646991,"(np.int64(1), np.int64(0))",Dangerous
0.05996560852686458,0.6889609770728511,"(np.int64(1), np.int64(0))",Dangerous
0.00612345903195894,0.4524655426340852,"(np.int64(0), np.int64(0))",Normal
0.06341079165513054,0.5397874831216043,"(np.int64(1), np.int64(1))",Dangerous
0.05856068049333795,0.7074513206208773,"(np.int64(1), np.int64(0))",Dangerous
0.01584185904313249,0.7047291895724954,"(np.int64(1), np.int64(0))",Dangerous
0.041591254304657974,0.48219641200824803,"(np.int64(0), np.int64(0))",Normal
0.03586652895870078,0.7627616817850664,"(np.int64(1), np.int64(0))",Dangerous
0.014965164216360599,0.37201969591163364,"(np.int64(0), np.int64(1))",Warning
0.021197504210972114,0.6102978230685475,"(np.int64(1), np.int64(1))",Dangerous
0.027747564149331085,0.4331441023914128,"(np.int64(0), np.int64(0))",Normal
0.05987821923432251,0.3731077482498353,"(np.int64(0), np.int64(1))",Warning
0.056873187348751984,0.5832507094101301,"(np.int64(1), np.int64(1))",Dangerous
0.06241702331485852,0.6051381317555754,"(np.int64(1), np.int64(1))",Dangerous
0.059223711012894475,0.3932288698306072,"(np.int64(0), np.int64(1))",Warning
0.025459879622589596,0.5237902751604017,"(np.int64(0), np.int64(0))",Normal
0.035153216580971966,0.688893009603517,"(np.int64(1), np.int64(0))",Dangerous
0.05457105172399871,0.664957127289141,"(np.int64(1), np.int64(0))",Dangerous
0.02847273857626932,0.7680168174172176,"(np.int64(1), np.int64(0))",Dangerous
0.05587677167100499,0.3331510273668805,"(np.int64(0), np.int64(1))",Warning
0.04208765675463223,0.8961857128621773,"(np.int64(1), np.int64(0))",Dangerous
0.029050423661760243,0.5714889978206688,"(np.int64(1), np.int64(1))",Dangerous
0.058099093664799095,0.6748284538388446,"(np.int64(1), np.int64(0))",Dangerous
0.05478301155058832,0.5776715869250697,"(np.int64(1), np.int64(1))",Dangerous
0.03164238012372664,0.5571395875931264,"(np.int64(1), np.int64(1))",Dangerous
0.06027712090073132,0.7133332510515181,"(np.int64(1), np.int64(0))",Dangerous
0.025603210135007354,0.6009557762457424,"(np.int64(1), np.int64(1))",Dangerous
