PC1,PC2
-0.15627803764015138,-0.5079888251394853
0.029031106285625524,-0.35484746530437367
-0.45802436987075973,1.439457712925533
-0.3142936641573338,-0.052494136295604246
-0.1859498215329022,1.2454227903023758
-0.2853652166834458,0.8607810285333745
-0.07888114405783907,-1.2456450532595607
-0.1856555396511863,-0.8311033111781331
-0.2827507949496358,-0.23075649974826526
-0.3324818825168958,-0.8713175758729186
0.11656916437396904,0.924167372267104
-0.142847241750398,2.3805273748191036
-0.1854362858480571,-1.043271147051636
-0.24081107510291955,-0.2187957018523737
-0.46460655412923524,-0.1412794215983201
-0.2636728795245236,0.7183125251468925
-0.13509176521111044,-1.072545398296159
-0.2006397369123311,-0.6392687015959205
-0.21970651151280457,0.23971857588586523
0.15960251889557062,0.07136967519767258
-0.0704875282548837,0.2735889727530418
-0.2595559841994326,0.26036008746099176
-0.07716397470547064,0.20177197677318662
-0.2917638656809107,0.29926813100981914
-0.6026762131740956,0.17541194931464948
-0.3412730351768765,0.4385782909429329
-0.43740642815090564,1.3266993613576352
-0.27434892742799544,1.062138574512715
-0.20489387090916653,-0.7041800204580533
-0.010649280654740412,1.8570550420396106
-0.17331180384623168,0.07682297649720116
-0.2252991458812725,1.159491204337156
0.10216602628995794,-1.1431487723862455
-0.6375377848384679,0.28816481221438967
-0.044608632577682314,0.6351002167762324
-0.023127968377885964,-1.2022897094276825
-0.41259316245152733,0.02333997089420274
0.11462020789741234,-0.09740983932266671
-0.14062591898164453,1.38556757962416
-0.2701918668393793,0.16699141657773853
-0.10187053132752702,2.1071207272054484
0.25622293620932307,-0.8237655631376212
-0.10928035995611933,-0.1914464988396538
-0.20056141254510323,-1.3186431340279718
-0.35818866019429674,-0.5399046728181306
-0.3436022079359709,-0.30812093948810354
-0.11401497467550278,1.504756287101387
-0.3453613354967841,-0.2698249514271612
-0.10624393526363224,1.559736987906537
-0.2761982802366492,2.5516457987701675
-0.14792996882685577,1.3416035128940391
-0.14487372512028188,-1.5965063872100616
0.04347563094726242,2.606123419887396
-0.42260821456259945,1.5707296705816518
-0.2859077274505154,-1.0454325990213555
-0.38351630809708176,-0.7004649227924503
-0.2023871363126349,0.2805550342381776
-0.1601074988186354,0.4233230544406204
-0.1876193322867677,-0.3737908360662709
-0.3275499748773346,-1.4061754163830547
-0.10523204812901225,1.9342172670142128
-0.04375868475415733,0.6308758602535186
-0.1727663964468693,0.9451606171398936
0.1128130998194257,0.19414714499318822
-0.3636592264507838,-0.5599029715535134
-0.5743470815922255,-0.34108913870732316
-0.433030690009494,-1.0946980173804244
0.13036164304224973,-0.04430578975633606
-0.05000771597087855,0.2937675131590867
-0.2636070125504043,1.2493147233757056
-0.1789304192800057,-0.6856064953322591
-0.3895616462792751,0.3922862531082901
0.2353273544253937,0.6681396292492361
-0.18516244562486062,-1.6939165020512317
-0.22731879983997794,-0.8269462673713529
-0.06594602106991092,0.4007963168769742
-0.09719558677741702,1.1891099118579302
-0.0948126557570549,-0.13440243878349747
-0.2796952023932379,-0.9623110643164525
-0.058911438194434465,1.325326398426077
0.11480860644378729,-1.9516480681201815
0.1162158389137051,0.5689306802700345
0.04822707168409817,0.042762373498391244
-0.34774216513897427,-1.354440818973346
-0.2650378971441039,-0.19395993015269916
-0.20083812368166287,-0.31799136106069453
-0.21092780365470892,-1.0471388542393472
-0.058885385265322186,-0.9769181832445794
-0.472421747280712,0.13180365019756077
0.09397356027484201,0.22613237392757143
-0.20582414425005655,0.3575618396978162
-0.27133721948804085,-0.15342641521107872
-0.2603622206483105,0.5915276045498548
-0.4036906997194336,0.5342072183683462
-0.040076510765649054,0.5069972981899896
-0.1389425367488232,0.01824599877202255
-0.5051118189899227,-1.482711884336742
-0.3796949867322235,1.1365702487617657
-0.1403646791353714,-0.2961721990041205
0.04177065279091781,-1.0636472360521767
-0.2902654028879965,-0.5613622569745929
-0.49612623981038506,-0.2801020931158409
-0.2918233752085454,0.2587556375389709
-0.29413647451230274,-1.006996087137472
-0.6686329972541901,0.3760037504923189
-0.31379773507962716,-0.4878098531265322
-0.2600117851322141,-0.23834698784948288
-0.06117330451286328,-2.0696175536524968
0.034523646372658104,-0.0662330144848391
0.07071068482470134,0.21151266407996722
-0.21991753305768522,0.23251373875140927
-0.3090137174281412,-0.2545620966464781
0.1743644482603272,-0.07389025361175122
-0.13742355028265338,0.5239400534320316
-0.27085832942397076,-0.0501852669166017
-0.15240620556290296,-2.308212420822039
-0.14695690280229012,0.8879639557242586
-0.22138015586643636,0.7802357229668421
